1,2,rep_fid,cred,birthyear_S2,birthmonth_S2,gender_S2,birthyear_S1,birthmonth_S1,gender_S1
410219503,410219601,410219,3,2018,3,0,2014,6,0
410220105,410220106,410220,2,2006,3,0,2002,10,1
410221104,410221103,410221,2,1998,1,1,2004,1,1
410222103,410222104,410222,2,2006,6,0,2003,2,1
410223105,410223552,410223,2,2015,4,1,2008,9,1
410223105,410223401,410223,2,2010,8,1,2008,9,1
410223105,410223551,410223,NA,2013,9,0,2008,9,1
410223106,410223103,410223,2,1990,9,1,1990,2,1
410223108,410223402,410223,3,2011,9,1,2010,5,0
410223401,410223551,410223,NA,2013,9,0,2010,8,1
410223401,410223552,410223,3,2015,4,1,2010,8,1
410223551,410223552,410223,NA,2015,4,1,2013,9,0
410224106,410224107,410224,2,2009,7,1,2008,3,0
410226105,410226106,410226,2,2009,7,1,2007,9,0
410228104,410228401,410228,2,2011,8,0,2003,5,1
410228104,410228103,410228,2,1994,10,1,2003,5,1
410228401,410228103,410228,2,1994,10,1,2011,8,0
410229105,410229106,410229,2,2000,7,0,2004,11,1
410229107,410229103,410229,2,1978,6,1,1987,8,0
410230104,410230431,410230,1,1986,6,0,1993,9,0
410231103,410231104,410231,2,1992,4,0,1996,11,1
410233103,410233501,410233,NA,1982,7,0,1990,6,0
410234103,410234104,228426,NA,1995,9,0,1993,2,1
410234105,410234103,228426,NA,1993,2,1,1998,9,1
410234105,410234104,228426,0,1995,9,0,1998,9,1
410237103,410237104,410237,1,1999,4,1,1995,12,0
410239101,410239582,410239,NA,1974,11,1,1978,9,1
410239101,410239581,410239,NA,1970,9,1,1978,9,1
410239105,410239106,410239,2,2005,12,0,2002,8,1
410239553,410239552,410239,NA,1996,2,0,2002,4,1
410239555,410239556,410239,NA,1991,8,1,1990,9,0
410239582,410239581,410239,NA,1970,9,1,1974,11,1
410240106,410240105,410240,0,2001,10,0,2004,10,1
410241105,410241106,620690,2,2005,12,1,2004,4,0
410242104,410242431,410242,2,1983,10,0,1990,5,1
410242105,410242104,410242,2,1990,5,1,1993,4,0
410242105,410242431,410242,2,1983,10,0,1993,4,0
410243431,410243532,410243,NA,1976,5,1,1974,5,1
410243432,410243431,410243,NA,1974,5,1,1971,3,1
410243432,410243532,410243,NA,1976,5,1,1971,3,1
410243503,410243502,410243,NA,1991,12,0,1991,12,1
410244104,410244531,410244,NA,1978,2,1,1980,10,1
410244106,410244401,410244,2,2012,4,0,2009,1,1
410244503,410244502,410244,NA,2000,7,0,2004,7,1
410245104,410245105,410245,2,1999,6,0,2003,5,1
410248501,410248401,261102,3,2010,12,1,2013,11,0
410249401,410249501,410249,3,2013,5,0,2010,9,1
410252502,410252551,410252,3,2015,9,1,2014,2,0
410253106,410253105,410253,2,2000,6,0,2006,6,1
410255105,410255101,410255,2,1972,5,1,1970,3,0
410255106,410255108,410255,1,1994,7,0,1994,4,1
410256103,410256104,410256,2,1991,12,1,1988,5,0
410263108,410263107,410263,2,2000,3,0,2006,7,0
410264401,410264501,410264,3,2013,12,1,2010,9,1
410266105,410266104,410266,2,1999,10,0,2009,5,1
410268521,410268621,547957,3,2018,6,0,2012,12,1
410270105,410270106,410270,2,1998,8,1,1990,12,0
410272551,410272103,410272,1,2001,1,1,2015,1,1
410274103,410274104,410274,1,2001,6,1,1993,2,1
410278105,410278601,410278,3,2017,11,1,2010,9,1
410287433,410287501,410287,NA,2013,9,1,2011,10,0
410289104,410289103,410289,2,1992,2,0,2005,1,0
410290104,410290103,410290,2,1996,2,1,2002,12,0
410291104,410291501,410291,1,2012,7,1,2010,3,0
410295104,410295401,410295,2,2012,1,1,2009,3,1
410296105,410296106,410296,2,1993,4,0,1991,6,1
410300551,410300552,410300,NA,2016,11,0,2014,12,0
410301105,410301104,410301,2,2001,11,0,2007,5,1
410303103,410303104,410303,2,1998,1,0,1995,3,1
410304106,410304105,410304,2,1988,12,0,1997,5,0
410306103,410306104,410306,2,1994,11,0,1991,11,1
410311105,410311104,410311,2,1986,5,1,1992,3,0
410311106,410311401,621147,NA,2012,5,0,2007,8,0
410312104,410312401,410312,2,2011,7,1,2007,6,0
410313103,410313104,410313,2,1986,9,1,1983,6,1
410313105,410313103,410313,2,1983,6,1,1989,2,0
410313105,410313104,410313,2,1986,9,1,1989,2,0
410313401,410313501,410313,3,2014,2,1,2010,12,1
410314105,410314104,410314,2,1990,10,1,1992,10,1
410315103,410315104,410315,2,1989,8,1,1985,8,1
410317104,410317571,547994,2,2016,5,1,2007,10,1
410319103,410319104,410319,2,1991,1,0,1994,2,1
410319106,410319104,410319,NA,1991,1,0,1988,10,0
410319106,410319103,410319,NA,1994,2,1,1988,10,0
410322552,410322601,410322,3,2017,2,0,2016,1,0
410323103,410323104,410323,2,2008,12,1,2002,12,1
410324104,410324105,410324,2,1991,10,0,1996,9,1
410324104,410324106,410324,2,1996,9,0,1996,9,1
410324105,410324106,410324,2,1996,9,0,1991,10,0
410325501,410325551,410325,3,2014,9,0,2013,1,1
410328103,410328104,410328,2,1998,2,0,2007,8,1
410330104,410330103,410330,1,1987,6,1,1990,8,0
410330401,410330402,410330,3,2010,6,1,2010,6,1
410331503,410331502,410331,NA,2001,2,0,2004,3,1
410332103,410332105,410332,2,1987,11,1,1981,5,1
410332104,410332105,410332,2,1987,11,1,1985,2,1
410332104,410332103,410332,2,1981,5,1,1985,2,1
410332502,410332571,410332,3,2016,9,0,2013,11,1
410333104,410333103,410333,2,1990,11,0,1996,9,0
410335104,410335103,410335,2,2000,10,0,2009,1,1
410340104,410340103,410340,2,1989,9,1,1996,2,0
410340552,410340553,410340,3,2014,12,1,2016,5,1
410341104,410341105,410341,NA,1991,4,0,1993,7,1
410345103,410345104,410345,2,1988,11,1,1999,10,0
410347553,410347601,410347,NA,2017,11,1,2014,12,0
410347556,410347557,410347,NA,1992,NA,1,1990,NA,0
410349104,410349101,410349,2,1989,3,0,1982,1,0
410350104,410350103,410350,2,1999,2,0,2008,8,0
410352103,410352431,410352,NA,2000,11,1,2000,4,0
410355104,410355103,410355,2,1996,4,1,2010,3,0
410359103,410359104,410359,2,2008,6,1,2002,9,0
410363103,410363104,410363,2,1999,4,1,1994,11,1
410365103,410365104,410365,2,2009,5,0,2002,4,1
410366432,410366431,410366,NA,1961,6,1,1971,8,0
410366551,410366601,410366,3,2017,10,1,2014,12,1
410366553,410366103,410366,NA,1986,1,1,2001,4,0
410367433,410367434,410367,NA,2010,4,0,2004,2,1
410370105,410370601,410370,2,2018,3,1,2004,7,0
410370105,410370106,410370,2,2008,10,1,2004,7,0
410370106,410370601,410370,2,2018,3,1,2008,10,1
410371105,410371104,410371,2,1999,1,0,2005,4,1
410373103,410373104,410373,2,2005,8,0,1995,1,1
410373602,410373603,410373,3,2017,3,1,2017,5,1
410375105,410375106,410375,2,2005,9,0,2002,2,1
410376105,410376104,410376,2,1991,7,1,1999,7,0
410376502,410376503,410376,NA,2012,8,1,2011,6,0
410379104,410379101,410379,2,1966,1,1,1978,12,1
410380104,410380105,410380,2,2002,6,0,2002,6,1
410381104,410381621,410381,NA,2018,1,0,2007,6,0
410381104,410381401,410381,2,2011,8,1,2007,6,0
410381401,410381621,410381,NA,2018,1,0,2011,8,1
410383105,410383106,410383,2,2008,12,1,2004,11,0
410386502,410386551,410386,3,2015,5,1,2013,8,1
410389106,410389105,410389,2,1998,12,0,2004,5,1
410390109,410390108,143419,2,1992,1,1,2007,8,0
410392401,410392551,410392,3,2016,1,1,2011,11,1
410393104,410393103,410393,2,2000,7,1,2007,1,0
410394104,410394105,410394,2,2006,9,1,2003,11,0
410394104,410394103,410394,2,1994,9,0,2003,11,0
410394105,410394103,410394,2,1994,9,0,2006,9,1
410396105,410396401,261218,2,2011,4,0,2006,12,1
410398103,410398104,410398,2,2008,10,1,2004,9,0
410401105,410401106,410401,NA,2000,10,0,1996,6,0
410401107,410401105,410401,NA,1996,6,0,2007,12,1
410401107,410401106,410401,2,2000,10,0,2007,12,1
410403501,410403551,410403,3,2014,12,0,2013,4,0
410404106,410404105,209459,2,2006,11,0,2010,1,1
410405104,410405103,410405,2,1997,5,0,2004,6,1
410407105,410407104,410407,NA,1982,4,1,1991,4,0
410407106,410407501,410407,NA,2011,2,1,2007,9,0
410408104,410408103,410408,2,1991,10,1,1992,12,1
410408552,410408601,410408,3,2017,11,0,2016,6,1
410409105,410409551,410409,2,2016,5,0,2007,11,0
410409105,410409106,410409,2,2010,1,1,2007,11,0
410409106,410409551,410409,3,2016,5,0,2010,1,1
410410104,410410103,410410,2,1998,9,1,2004,11,0
410411522,410411521,207566,3,2012,6,0,2013,8,1
410413106,410413105,410413,2,2000,1,0,2006,11,1
410417103,410417104,410417,2,2008,10,0,2003,7,0
410417103,410417551,410417,2,2014,4,1,2003,7,0
410417104,410417551,410417,2,2014,4,1,2008,10,0
410419103,410419401,410419,2,2011,10,0,2007,6,1
410420104,410420601,410420,NA,2004,2,0,2010,6,0
410424103,410424601,410424,2,2016,12,0,2008,10,0
410424103,410424501,410424,2,2014,6,0,2008,10,0
410424501,410424601,410424,3,2016,12,0,2014,6,0
410425103,410425104,410425,2,1999,7,1,1996,9,0
410427104,410427103,410427,2,2001,8,0,2009,1,1
410428105,410428103,410428,NA,1983,5,1,1996,8,1
410434103,410434401,410434,2,2012,1,1,2006,9,1
410435501,410435103,410435,2,1997,10,1,2013,11,0
410436103,410436104,410436,2,1999,12,1,1998,4,0
410440104,410440103,410440,2,2000,12,0,2008,1,1
410441103,410441104,410441,2,1999,6,1,1998,5,1
410442401,410442551,410442,3,2015,11,1,2010,11,0
410442401,410442501,410442,3,2012,8,0,2010,11,0
410442501,410442551,410442,3,2015,11,1,2012,8,0
410444105,410444106,410444,2,1997,12,1,1995,5,0
410444105,410444107,410444,2,1997,12,1,1995,5,0
410444106,410444107,410444,2,1997,12,1,1997,12,1
410447551,410447601,410447,3,2017,6,1,2015,3,0
410448501,410448104,566072,1,1999,6,1,2014,2,0
410449106,410449401,410449,3,2011,5,1,2010,3,1
410451103,410451104,410451,2,2009,1,1,2005,3,1
410454106,410454551,410454,2,2014,12,0,2009,1,1
410455105,410455104,410455,2,2001,6,0,2002,10,1
410456104,410456501,410456,NA,2011,8,1,2003,11,1
410460104,410460103,410460,2,1989,4,1,1999,12,0
410460401,410460551,410460,3,2015,5,0,2011,10,1
410462503,410462502,410462,NA,1990,8,1,1996,11,0
410462553,410462554,410462,NA,2015,8,0,2011,3,1
410465104,410465103,410465,2,2001,9,1,2006,9,1
410468401,410468551,410468,3,2014,9,0,2010,10,1
410470103,410470104,410470,2,2010,5,0,2003,1,1
410473105,410473104,410473,NA,1986,8,1,1984,8,1
410473106,410473601,410473,2,2017,3,0,2006,8,1
410473106,410473401,410473,2,2012,2,1,2006,8,1
410473401,410473601,410473,3,2017,3,0,2012,2,1
410475105,410475401,410475,2,2010,9,1,2003,10,1
410475552,410475601,410475,3,2017,12,1,2015,12,0
410479104,410479103,410479,1,1993,8,1,2005,3,0
410480104,410480103,410480,2,1997,11,1,2006,6,0
410482103,410482104,410482,2,2008,2,1,2004,1,1
410487106,410487105,410487,2,1998,10,0,2005,10,1
410488105,410488104,410488,1,1996,3,0,2003,3,1
410489105,410489106,410489,1,2008,9,1,2006,11,0
410489105,410489104,410489,1,2000,10,0,2006,11,0
410489106,410489104,410489,1,2000,10,0,2008,9,1
410491106,410491105,410491,2,1996,5,1,2005,5,0
410494104,410494103,410494,2,1992,10,0,2000,11,1
410495104,410495103,410495,1,1995,7,1,2002,10,0
410498521,248447601,248447,3,2018,6,1,2012,12,0
410500103,410500581,410500,NA,1987,8,1,1991,2,1
410500552,410500553,410500,NA,2015,9,0,2008,2,1
410503104,410503105,169081,1,2005,7,1,2002,10,0
410503501,410503601,410503,NA,2017,1,1,2012,4,0
410504105,410504104,410504,2,1999,5,0,2008,3,1
410505105,410505106,410505,2,2009,4,1,2006,7,0
410506107,410506501,410506,2,2010,9,1,2004,2,0
410506107,410506108,410506,2,2008,6,0,2004,2,0
410506108,410506501,410506,2,2010,9,1,2008,6,0
410506521,410506522,149781,3,2014,6,0,2010,10,1
410506523,410506524,228697,3,2014,12,0,2013,4,1
410507103,410507401,410507,1,2011,4,0,2007,8,1
410509503,410509504,410509,NA,2010,8,1,2008,12,0
410511401,410511105,248459,2,2009,10,0,2011,8,1
410512104,410512103,410512,2,1991,12,1,2001,9,1
410512401,410512551,410512,3,2015,2,0,2011,6,0
410513401,410513402,410513,3,2012,8,0,2011,1,1
410514105,410514106,410514,2,2006,5,1,2003,9,0
410517104,410517105,410517,2,2001,10,0,1999,9,0
410517106,410517104,410517,2,1999,9,0,2003,5,1
410517106,410517105,410517,2,2001,10,0,2003,5,1
410518501,410518551,410518,3,2015,5,0,2013,3,1
410519401,410519501,227819,3,2014,5,0,2012,7,1
410519552,410519601,410519,3,2018,3,0,2015,4,0
410520103,410520402,410520,2,2011,4,0,2002,12,0
410520103,410520104,410520,2,2006,7,0,2002,12,0
410520103,410520401,410520,2,2011,4,1,2002,12,0
410520104,410520401,410520,2,2011,4,1,2006,7,0
410520104,410520402,410520,2,2011,4,0,2006,7,0
410520401,410520402,410520,3,2011,4,0,2011,4,1
410522104,410522103,410522,2,2000,8,0,2004,10,1
410525401,109615551,109615,NA,2015,4,1,2012,8,1
410527551,410527105,410527,2,2001,9,0,2016,1,0
410528104,410528105,410528,0,2007,7,1,1999,4,1
410529432,410529431,410529,2,1980,11,1,1983,6,1
410529434,410529436,410529,NA,2008,1,0,2004,4,1
410529434,410529435,410529,NA,2009,2,1,2004,4,1
410529435,410529436,410529,NA,2008,1,0,2009,2,1
410533502,410533552,410533,3,2016,6,1,2013,6,0
410535571,410535401,209579,3,2012,12,0,2016,3,0
410538105,410538104,267691,NA,1988,12,0,1990,11,1
410539106,410539107,410539,2,2007,6,1,2005,7,0
410539106,410539105,410539,2,2001,1,0,2005,7,0
410539107,410539105,410539,2,2001,1,0,2007,6,1
410541106,410541107,410541,2,2006,10,1,2005,6,0
410541106,410541105,410541,2,2000,9,0,2005,6,0
410541107,410541105,410541,2,2000,9,0,2006,10,1
410543106,410543105,410543,2,1996,12,0,2003,4,1
410548103,410548104,410548,2,2002,4,0,2007,6,1
410550103,410550104,410550,2,2006,6,1,2003,7,0
410552105,410552106,410552,2,2010,1,1,2008,8,1
410552105,410552601,410552,2,2017,10,0,2008,8,1
410552106,410552601,410552,3,2017,10,0,2010,1,1
410553104,410553103,410553,2,1993,7,1,2000,12,0
410553401,410553551,410553,3,2014,9,1,2010,12,1
410554105,410554107,410554,2,1999,11,0,2006,9,1
410554105,410554106,410554,2,2005,3,0,2006,9,1
410554105,410554401,410554,2,2008,6,0,2006,9,1
410554106,410554401,410554,2,2008,6,0,2005,3,0
410554106,410554107,410554,2,1999,11,0,2005,3,0
410554401,410554107,410554,2,1999,11,0,2008,6,0
410559105,410559104,410559,2,1998,10,1,2003,9,0
410561104,410561103,410561,2,1996,1,1,2005,1,1
410562104,410562103,410562,2,1995,6,0,2008,8,1
410564104,410564103,410564,2,2001,9,0,2005,2,1
410565104,410565103,410565,NA,1988,5,1,1990,5,1
410566101,410566104,410566,NA,1983,7,1,1990,5,1
410569105,410569106,410569,2,2007,6,1,2004,6,0
410569105,410569104,410569,2,1997,2,0,2004,6,0
410569105,410569107,410569,2,2009,3,1,2004,6,0
410569106,410569104,410569,2,1997,2,0,2007,6,1
410569106,410569107,410569,2,2009,3,1,2007,6,1
410569107,410569104,410569,2,1997,2,0,2009,3,1
410570105,410570401,410570,2,2011,1,0,2007,10,1
410571105,410571104,410571,2,1990,8,1,1995,7,0
410572104,410572103,410572,NA,1990,4,1,1992,7,1
410572502,410572551,410572,3,2014,10,0,2013,5,1
410573102,410573101,410573,2,1993,8,1,2001,11,0
410573552,410573601,410573,3,2017,3,1,2016,3,0
410574104,410574103,410574,NA,1982,11,1,1988,10,1
410574106,410574107,410574,2,2009,7,1,2007,10,1
410575101,410575102,410575,2,1996,5,1,1990,12,1
410576105,410576106,410576,2,1996,11,0,1995,2,0
410576107,410576106,410576,2,1996,11,0,2003,11,1
410576107,410576105,410576,2,1995,2,0,2003,11,1
410577431,410577103,410577,2,1987,12,1,1992,8,0
410581106,410581107,914703,2,2009,2,1,2003,1,0
410582105,410582103,410582,2,1980,9,1,1985,1,1
410582106,410582601,410582,2,2017,5,1,2007,3,0
410582106,410582107,410582,2,2008,3,0,2007,3,0
410582107,410582601,410582,2,2017,5,1,2008,3,0
410584104,410584103,410584,2,1990,10,1,1991,12,1
410585502,410585551,410585,3,2015,11,0,2013,9,1
410586401,410586601,410586,3,2018,5,1,2011,4,0
410586401,410586501,410586,3,2013,10,0,2011,4,0
410586501,410586601,410586,3,2018,5,1,2013,10,0
410587401,410587551,410587,NA,2013,7,1,2011,5,0
410589103,410589401,410589,2,2009,2,1,2002,4,0
410591103,410591104,410591,2,2007,11,1,1996,5,0
410592105,410592104,410592,2,1997,10,0,1999,11,1
410628105,410628104,410628,2,2001,11,0,2008,7,0
410629401,410629621,410629,NA,2017,1,1,2012,7,0
410631103,410631104,410631,2,2000,5,0,1988,10,0
410637102,410637103,410637,2,1970,12,1,1958,12,1
410637106,410637105,410637,2,1996,11,0,2010,6,0
410639105,410639401,410639,2,2011,5,1,2009,3,0
410643101,410643401,410643,2,1993,5,1,1988,1,0
410645501,410645601,410645,3,2016,8,1,2013,5,0
410647104,410647103,410647,1,1987,5,0,1990,10,0
410650501,410650109,410650,NA,1996,4,1,2002,10,0
410652501,410652104,410652,2,1999,3,0,2014,2,1
410655104,410655601,410655,2,2016,8,1,1999,12,0
410656104,410656103,410656,2,1968,7,1,1977,3,1
410689104,410689105,410689,1,1990,8,1,1986,3,0
410689104,410689103,410689,1,1981,11,1,1986,3,0
410689105,410689103,410689,2,1981,11,1,1990,8,1
410689107,410689501,410689,2,2013,8,1,2007,11,1
410693401,410693501,410693,3,2012,6,1,2011,3,1
410694106,410694401,410694,2,2010,6,0,2008,1,0
410694106,410694501,410694,NA,2011,6,1,2008,1,0
410694401,410694501,410694,NA,2011,6,1,2010,6,0
410706104,410706103,410706,2,2000,9,1,2006,1,1
410709104,410709431,410709,2,1982,12,0,1983,11,1
410711105,410711104,410711,1,1984,5,1,1990,1,0
410711106,410711107,410711,0,2008,1,1,2005,1,0
410715104,410715105,410715,2,1987,1,1,1983,11,1
410715107,410715101,410715,NA,1960,1,0,1978,12,0
410715401,410715402,410715,1,2012,7,1,2010,9,0
410715501,410715551,410715,3,2014,11,1,2013,5,0
410717106,410717107,410717,2,2009,3,1,2006,2,1
410718104,410718103,410718,2,1996,10,0,2002,10,1
410721401,410721501,410721,3,2012,11,1,2010,11,0
410722104,410722103,410722,NA,1978,12,1,1983,6,1
410723104,410723103,410723,NA,1985,12,1,1990,5,1
410723105,410723106,410723,2,2006,12,0,2006,12,1
410724431,410724108,410724,NA,1996,11,0,2006,5,1
410724551,410724552,410724,NA,2014,12,0,2009,10,1
410729106,816345601,816345,NA,2005,6,0,2003,12,1
410731105,410731106,410731,2,2002,6,0,2006,6,1
410732105,410732104,410732,NA,1989,12,1,1988,4,0
410733104,410733103,410733,2,1979,1,1,1983,11,1
410733107,410733551,410733,NA,2011,3,0,2007,1,0
410733108,410733553,410733,NA,2004,7,0,2003,12,1
410733108,410733401,410733,0,2011,8,1,2003,12,1
410733401,410733553,410733,NA,2004,7,0,2011,8,1
410735108,410735109,410735,1,2007,9,0,2007,9,1
410735108,410735107,410735,2,1999,9,0,2007,9,1
410735109,410735107,410735,0,1999,9,0,2007,9,0
410735110,410735501,410735,0,2012,11,1,2008,2,1
410736107,410736401,410736,2,2010,10,0,2009,3,0
410736108,410736402,410736,2,2012,2,1,2009,11,1
410737104,410737502,410737,2,1992,1,0,2002,4,0
410737104,410737103,410737,2,1989,7,1,2002,4,0
410737502,410737103,410737,2,1989,7,1,1992,1,0
410737551,410737601,410737,3,2016,1,0,2016,1,0
410740105,410740621,410740,NA,2016,8,1,2010,1,1
410742105,410742106,410742,2,2010,2,1,2007,1,1
410742105,410742501,410742,NA,2008,7,0,2007,1,1
410742106,410742501,410742,NA,2008,7,0,2010,2,1
410746104,410746103,410746,0,1998,1,0,2004,12,1
410747401,410747502,410747,3,2013,12,1,2011,5,0
410747401,410747501,410747,3,2013,12,1,2011,5,0
410747501,410747502,410747,3,2013,12,1,2013,12,1
410749105,410749106,410749,2,2009,10,0,2006,9,0
410749105,410749501,410749,2,2013,9,0,2006,9,0
410749501,410749106,410749,2,2009,10,0,2013,9,0
410753104,410753103,410753,2,1999,9,0,2003,11,1
410756103,410756501,410756,2,2012,9,1,2009,8,0
410757104,410757431,410757,2,2008,7,1,2006,9,0
410758401,410758501,410758,3,2012,12,1,2011,1,1
410760106,410760105,410760,2,1999,8,1,2008,7,1
410762103,410762104,410762,2,2003,6,0,1997,8,1
410764431,410764501,410764,3,2012,8,1,2010,9,1
410764431,410764551,410764,3,2015,2,0,2010,9,1
410764501,410764551,410764,3,2015,2,0,2012,8,1
410770104,410770103,410770,2,1996,5,0,2007,9,1
410771103,410771104,410771,NA,1984,4,1,1984,4,1
410771504,410771601,410771,3,2016,12,0,2014,8,0
410773105,410773106,410773,2,2009,5,0,2005,11,1
410774104,410774103,410774,NA,1987,6,1,1988,11,1
410774501,410774601,410774,3,2018,2,1,2014,2,1
410778104,410778103,410778,2,1996,10,0,2003,5,1
410779105,410779106,410779,2,2006,1,1,2003,8,0
410786106,410786105,410786,0,2001,3,0,2006,7,1
410787103,410787105,410787,NA,2009,4,0,1993,10,1
410787103,410787104,410787,NA,2007,7,1,1993,10,1
410787103,410787431,410787,NA,2001,2,0,1993,10,1
410787104,410787431,410787,NA,2001,2,0,2007,7,1
410787104,410787105,410787,2,2009,4,0,2007,7,1
410787105,410787431,410787,NA,2001,2,0,2009,4,0
410788105,410788106,410788,2,2003,11,NA,2009,3,1
410791106,410791108,410791,2,2008,4,0,2008,4,1
410791106,410791107,410791,2,2004,2,0,2008,4,1
410791107,410791108,410791,2,2008,4,0,2004,2,0
410792102,410792101,410792,2,1944,2,1,1938,5,1
410792106,410792601,410792,1,2016,2,0,2005,6,0
410797103,410797104,410797,NA,1983,3,1,1980,10,1
410797106,410797521,410797,0,2012,11,0,2008,5,0
410798501,410798621,410798,NA,2016,12,0,2012,12,0
410801105,410801106,410801,0,2008,7,1,2004,2,0
410801105,410801104,410801,2,1991,11,0,2004,2,0
410801106,410801104,410801,0,1991,11,0,2008,7,1
410805103,410805401,410805,2,2011,8,0,2003,2,0
410805103,410805551,410805,2,2016,5,1,2003,2,0
410805401,410805551,410805,3,2016,5,1,2011,8,0
410809551,410809501,511605,3,2012,11,0,2015,11,0
410810106,410810105,410810,2,1993,12,1,1995,10,1
410810107,410810103,410810,2,1966,7,1,1999,12,1
410811106,410811105,410811,2,1996,1,1,2004,4,0
410812105,410812103,410812,2,1982,2,1,1984,12,0
410812106,410812401,410812,2,2010,9,0,2008,2,1
410813107,410813108,584340,2,2008,9,1,2006,7,1
410813401,410813551,676044,3,2016,3,1,2011,8,1
410815104,410815103,410815,2,1987,8,1,1980,4,0
410815501,410815551,410815,3,2015,11,1,2012,7,0
410816103,410816104,410816,2,1998,7,1,1993,10,0
410816105,410816104,410816,2,1998,7,1,2002,5,1
410816105,410816103,410816,2,1993,10,0,2002,5,1
410819103,410819101,410819,2,1982,9,1,1986,12,1
